Date.Time..EDT.,Ch..1...Temperature.....C.,logger
8/23/23 11:42,26.08,2
8/23/23 11:47,26.04,2
8/23/23 11:52,25.74,2
8/23/23 11:57,26.04,2
8/23/23 12:02,26.12,2
8/23/23 12:07,26.3,2
8/23/23 12:12,26.38,2
8/23/23 12:17,26.34,2
8/23/23 12:22,26.3,2
8/23/23 12:27,26.17,2
8/23/23 12:32,26.21,2
8/23/23 12:37,25.82,2
8/23/23 12:42,25.18,2
8/23/23 12:47,25.05,2
8/23/23 12:52,24.88,2
8/23/23 12:57,24.79,2
8/23/23 13:02,24.97,2
8/23/23 13:07,25.39,2
8/23/23 13:12,25.31,2
8/23/23 13:17,25.44,2
8/23/23 13:22,25.35,2
8/23/23 13:27,25.52,2
8/23/23 13:32,25.82,2
8/23/23 13:37,25.87,2
8/23/23 13:42,25.65,2
8/23/23 13:47,25.65,2
8/23/23 13:52,25.91,2
8/23/23 13:57,26.12,2
8/23/23 14:02,25.87,2
8/23/23 14:07,25.87,2
8/23/23 14:12,25.61,2
8/23/23 14:17,25.61,2
8/23/23 14:22,25.82,2
8/23/23 14:27,25.91,2
8/23/23 14:32,25.95,2
8/23/23 14:37,26.08,2
8/23/23 14:42,26.12,2
8/23/23 14:47,26.12,2
8/23/23 14:52,26.51,2
8/23/23 14:57,26.64,2
8/23/23 15:02,26.98,2
8/23/23 15:07,27.32,2
8/23/23 15:12,27.28,2
8/23/23 15:17,27.02,2
8/23/23 15:22,26.81,2
8/23/23 15:27,27.15,2
8/23/23 15:32,26.98,2
8/23/23 15:37,26.85,2
8/23/23 15:42,26.9,2
8/23/23 15:47,26.94,2
8/23/23 15:52,27.15,2
8/23/23 15:57,27.15,2
8/23/23 16:02,27.15,2
8/23/23 16:07,27.41,2
8/23/23 16:12,27.24,2
8/23/23 16:17,27.24,2
8/23/23 16:22,27.41,2
8/23/23 16:27,27.37,2
8/23/23 16:32,27.58,2
8/23/23 16:37,27.71,2
8/23/23 16:42,27.58,2
8/23/23 16:47,28.18,2
8/23/23 16:52,28.27,2
8/23/23 16:57,27.97,2
8/23/23 17:02,28.01,2
8/23/23 17:07,28.18,2
8/23/23 17:12,28.48,2
8/23/23 17:17,28.61,2
8/23/23 17:22,28.44,2
8/23/23 17:27,28.23,2
8/23/23 17:32,27.84,2
8/23/23 17:37,27.58,2
8/23/23 17:42,27.45,2
8/23/23 17:47,27.63,2
8/23/23 17:52,27.45,2
8/23/23 17:57,27.45,2
8/23/23 18:02,27.5,2
8/23/23 18:07,27.54,2
8/23/23 18:12,27.54,2
8/23/23 18:17,27.45,2
8/23/23 18:22,27.5,2
8/23/23 18:27,27.67,2
8/23/23 18:32,27.67,2
8/23/23 18:37,27.5,2
8/23/23 18:42,27.28,2
8/23/23 18:47,27.07,2
8/23/23 18:52,26.85,2
8/23/23 18:57,26.51,2
8/23/23 19:02,26.04,2
8/23/23 19:07,25.27,2
8/23/23 19:12,24.49,2
8/23/23 19:17,23.85,2
8/23/23 19:18,NA,2
8/23/23 19:22,23.08,2
8/23/23 19:27,22.22,2
8/23/23 19:32,21.4,2
8/23/23 19:37,20.68,2
8/23/23 19:42,20.03,2
8/23/23 19:47,19.47,2
8/23/23 19:52,18.87,2
8/23/23 19:57,18.44,2
8/23/23 20:02,18.06,2
8/23/23 20:07,17.76,2
8/23/23 20:12,17.41,2
8/23/23 20:17,17.07,2
8/23/23 20:22,16.86,2
8/23/23 20:27,16.73,2
8/23/23 20:32,16.51,2
8/23/23 20:37,16.3,2
8/23/23 20:42,16.08,2
8/23/23 20:47,15.91,2
8/23/23 20:52,15.78,2
8/23/23 20:57,15.78,2
8/23/23 21:02,15.78,2
8/23/23 21:07,15.74,2
8/23/23 21:12,15.78,2
8/23/23 21:17,15.66,2
8/23/23 21:22,15.57,2
8/23/23 21:27,15.53,2
8/23/23 21:32,15.53,2
8/23/23 21:37,15.48,2
8/23/23 21:42,15.44,2
8/23/23 21:47,15.4,2
8/23/23 21:52,15.36,2
8/23/23 21:57,15.27,2
8/23/23 22:02,15.27,2
8/23/23 22:07,15.23,2
8/23/23 22:12,15.14,2
8/23/23 22:17,15.1,2
8/23/23 22:22,15.06,2
8/23/23 22:27,14.88,2
8/23/23 22:32,14.75,2
8/23/23 22:37,14.71,2
8/23/23 22:42,14.58,2
8/23/23 22:47,14.58,2
8/23/23 22:52,14.58,2
8/23/23 22:57,14.54,2
8/23/23 23:02,14.63,2
8/23/23 23:07,14.37,2
8/23/23 23:12,14.07,2
8/23/23 23:17,13.94,2
8/23/23 23:22,13.94,2
8/23/23 23:27,14.03,2
8/23/23 23:32,14.07,2
8/23/23 23:37,13.98,2
8/23/23 23:42,13.81,2
8/23/23 23:47,13.73,2
8/23/23 23:52,13.68,2
8/23/23 23:57,13.64,2
8/24/23 0:02,13.6,2
8/24/23 0:07,13.68,2
8/24/23 0:12,13.73,2
8/24/23 0:17,13.68,2
8/24/23 0:22,13.73,2
8/24/23 0:27,13.64,2
8/24/23 0:32,13.51,2
8/24/23 0:37,13.55,2
8/24/23 0:42,13.47,2
8/24/23 0:47,13.47,2
8/24/23 0:52,13.43,2
8/24/23 0:57,13.43,2
8/24/23 1:02,13.3,2
8/24/23 1:07,13,2
8/24/23 1:12,12.74,2
8/24/23 1:17,12.57,2
8/24/23 1:22,12.61,2
8/24/23 1:27,12.61,2
8/24/23 1:32,12.44,2
8/24/23 1:37,12.44,2
8/24/23 1:42,12.35,2
8/24/23 1:47,12.31,2
8/24/23 1:52,12.27,2
8/24/23 1:57,12.18,2
8/24/23 2:02,12.1,2
8/24/23 2:07,12.05,2
8/24/23 2:12,12.05,2
8/24/23 2:17,12.1,2
8/24/23 2:22,12.14,2
8/24/23 2:27,12.18,2
8/24/23 2:32,12.14,2
8/24/23 2:37,12.14,2
8/24/23 2:42,12.01,2
8/24/23 2:47,11.79,2
8/24/23 2:52,11.62,2
8/24/23 2:57,11.45,2
8/24/23 3:02,11.45,2
8/24/23 3:07,11.49,2
8/24/23 3:12,11.49,2
8/24/23 3:17,11.54,2
8/24/23 3:22,11.41,2
8/24/23 3:27,11.28,2
8/24/23 3:32,11.24,2
8/24/23 3:37,11.15,2
8/24/23 3:42,11.15,2
8/24/23 3:47,11.07,2
8/24/23 3:52,11.15,2
8/24/23 3:57,11.19,2
8/24/23 4:02,11.28,2
8/24/23 4:07,11.28,2
8/24/23 4:12,11.15,2
8/24/23 4:17,11.02,2
8/24/23 4:22,10.94,2
8/24/23 4:27,10.89,2
8/24/23 4:32,10.85,2
8/24/23 4:37,10.89,2
8/24/23 4:42,10.98,2
8/24/23 4:47,10.94,2
8/24/23 4:52,10.81,2
8/24/23 4:57,10.81,2
8/24/23 5:02,10.85,2
8/24/23 5:07,10.72,2
8/24/23 5:12,10.72,2
8/24/23 5:17,10.64,2
8/24/23 5:22,10.59,2
8/24/23 5:27,10.51,2
8/24/23 5:32,10.55,2
8/24/23 5:37,10.46,2
8/24/23 5:42,10.46,2
8/24/23 5:47,10.55,2
8/24/23 5:52,10.59,2
8/24/23 5:57,10.64,2
8/24/23 6:02,10.55,2
8/24/23 6:07,10.38,2
8/24/23 6:12,10.25,2
8/24/23 6:17,10.16,2
8/24/23 6:22,10.16,2
8/24/23 6:27,10.42,2
8/24/23 6:32,10.85,2
8/24/23 6:37,11.24,2
8/24/23 6:42,11.58,2
8/24/23 6:47,11.97,2
8/24/23 6:52,12.52,2
8/24/23 6:57,13.08,2
8/24/23 7:02,13.55,2
8/24/23 7:07,14.07,2
8/24/23 7:12,14.63,2
8/24/23 7:17,15.27,2
8/24/23 7:22,15.96,2
8/24/23 7:27,16.21,2
8/24/23 7:32,16.73,2
8/24/23 7:37,17.5,2
8/24/23 7:42,18.19,2
8/24/23 7:47,18.83,2
8/24/23 7:52,19.39,2
8/24/23 7:57,19.99,2
8/24/23 8:02,20.68,2
8/24/23 8:07,21.4,2
8/24/23 8:12,22.01,2
8/24/23 8:17,22.56,2
8/24/23 8:22,23.03,2
8/24/23 8:27,23.03,2
8/24/23 8:32,23.38,2
8/24/23 8:37,23.46,2
8/24/23 8:42,23.68,2
8/24/23 8:47,24.06,2
8/24/23 8:52,24.41,2
8/24/23 8:57,24.41,2
8/24/23 9:02,24.41,2
8/24/23 9:07,24.75,2
8/24/23 9:12,25.44,2
8/24/23 9:17,25.82,2
8/24/23 9:22,26.08,2
8/24/23 9:27,26.47,2
8/24/23 9:32,26.17,2
8/24/23 9:37,26.25,2
8/24/23 9:42,26.51,2
8/24/23 9:47,26.98,2
8/24/23 9:52,27.07,2
8/24/23 9:57,26.94,2
8/24/23 10:02,27.54,2
8/24/23 10:07,27.32,2
8/24/23 10:12,26.72,2
8/24/23 10:17,26.55,2
8/24/23 10:22,26.38,2
8/24/23 10:27,26.55,2
8/24/23 10:32,26.72,2
8/24/23 10:37,26.9,2
8/24/23 10:42,26.51,2
8/24/23 10:47,26.12,2
8/24/23 10:52,26.21,2
8/24/23 10:57,26.38,2
8/24/23 11:02,26.68,2
8/24/23 11:07,26.98,2
8/24/23 11:12,27.2,2
8/24/23 11:17,26.98,2
8/24/23 11:22,26.72,2
8/24/23 11:27,26.42,2
8/24/23 11:32,25.82,2
8/24/23 11:37,25.99,2
8/24/23 11:42,26.12,2
8/24/23 11:47,26.3,2
8/24/23 11:52,26.34,2
8/24/23 11:57,26.34,2
8/24/23 12:02,26.04,2
8/24/23 12:07,26.21,2
8/24/23 12:12,26.38,2
8/24/23 12:17,26.42,2
8/24/23 12:22,26.6,2
8/24/23 12:27,26.77,2
8/24/23 12:32,26.68,2
8/24/23 12:37,26.9,2
8/24/23 12:42,26.55,2
8/24/23 12:47,26.3,2
8/24/23 12:52,26.04,2
8/24/23 12:57,25.95,2
8/24/23 13:02,25.99,2
8/24/23 13:07,26.08,2
8/24/23 13:12,26.04,2
8/24/23 13:17,26.47,2
8/24/23 13:22,26.6,2
8/24/23 13:27,26.38,2
8/24/23 13:32,26.42,2
8/24/23 13:37,26.38,2
8/24/23 13:42,26.47,2
8/24/23 13:47,26.55,2
8/24/23 13:52,26.85,2
8/24/23 13:57,27.2,2
8/24/23 14:02,27.2,2
8/24/23 14:07,26.72,2
8/24/23 14:12,26.68,2
8/24/23 14:17,26.72,2
8/24/23 14:22,26.3,2
8/24/23 14:27,26.3,2
8/24/23 14:32,26.42,2
8/24/23 14:37,26.04,2
8/24/23 14:42,25.65,2
8/24/23 14:47,25.52,2
8/24/23 14:52,25.69,2
8/24/23 14:57,25.48,2
8/24/23 15:02,25.69,2
8/24/23 15:07,25.48,2
8/24/23 15:12,25.18,2
8/24/23 15:17,24.88,2
8/24/23 15:22,24.58,2
8/24/23 15:27,24.19,2
8/24/23 15:32,23.81,2
8/24/23 15:37,23.38,2
8/24/23 15:42,23.08,2
8/24/23 15:47,22.82,2
8/24/23 15:52,22.65,2
8/24/23 15:57,22.48,2
8/24/23 16:02,22.31,2
8/24/23 16:07,22.18,2
8/24/23 16:12,22.05,2
8/24/23 16:17,21.92,2
8/24/23 16:22,21.79,2
8/24/23 16:27,21.7,2
8/24/23 16:32,21.58,2
8/24/23 16:37,21.58,2
8/24/23 16:42,21.49,2
8/24/23 16:47,21.36,2
8/24/23 16:52,21.28,2
8/24/23 16:57,21.23,2
8/24/23 17:02,21.28,2
8/24/23 17:07,21.19,2
8/24/23 17:12,21.23,2
8/24/23 17:17,21.15,2
8/24/23 17:22,21.02,2
8/24/23 17:27,20.93,2
8/24/23 17:32,20.85,2
8/24/23 17:37,20.85,2
8/24/23 17:42,20.68,2
8/24/23 17:47,20.5,2
8/24/23 17:52,20.42,2
8/24/23 17:57,20.37,2
8/24/23 18:02,20.29,2
8/24/23 18:07,20.25,2
8/24/23 18:12,20.16,2
8/24/23 18:17,20.16,2
8/24/23 18:22,20.07,2
8/24/23 18:27,19.9,2
8/24/23 18:32,19.47,2
8/24/23 18:37,19.17,2
8/24/23 18:42,18.74,2
8/24/23 18:47,18.49,2
8/24/23 18:52,18.1,2
8/24/23 18:57,17.84,2
8/24/23 19:02,17.46,2
8/24/23 19:07,17.33,2
8/24/23 19:12,17.07,2
8/24/23 19:17,16.94,2
8/24/23 19:22,16.81,2
8/24/23 19:27,16.73,2
8/24/23 19:32,16.64,2
8/24/23 19:37,16.6,2
8/24/23 19:42,16.56,2
8/24/23 19:47,16.47,2
8/24/23 19:52,16.47,2
8/24/23 19:57,16.39,2
8/24/23 20:02,16.34,2
8/24/23 20:07,16.43,2
8/24/23 20:12,16.43,2
8/24/23 20:17,16.43,2
8/24/23 20:22,16.43,2
8/24/23 20:27,16.43,2
8/24/23 20:32,16.43,2
8/24/23 20:37,16.47,2
8/24/23 20:42,16.39,2
8/24/23 20:47,16.34,2
8/24/23 20:52,16.3,2
8/24/23 20:57,16.3,2
8/24/23 21:02,16.34,2
8/24/23 21:07,16.39,2
8/24/23 21:12,16.34,2
8/24/23 21:17,16.39,2
8/24/23 21:22,16.39,2
8/24/23 21:27,16.34,2
8/24/23 21:32,16.39,2
8/24/23 21:37,16.39,2
8/24/23 21:42,16.34,2
8/24/23 21:47,16.3,2
8/24/23 21:52,16.3,2
8/24/23 21:57,16.26,2
8/24/23 22:02,16.17,2
8/24/23 22:07,16.21,2
8/24/23 22:12,16.21,2
8/24/23 22:17,16.13,2
8/24/23 22:22,16.17,2
8/24/23 22:27,16.17,2
8/24/23 22:32,16.13,2
8/24/23 22:37,16.13,2
8/24/23 22:42,16.08,2
8/24/23 22:47,16.08,2
8/24/23 22:52,16.13,2
8/24/23 22:57,16.08,2
8/24/23 23:02,16.08,2
8/24/23 23:07,16,2
8/24/23 23:12,15.96,2
8/24/23 23:17,15.91,2
8/24/23 23:22,15.91,2
8/24/23 23:27,15.91,2
8/24/23 23:32,15.91,2
8/24/23 23:37,15.96,2
8/24/23 23:42,16,2
8/24/23 23:47,16.04,2
8/24/23 23:52,16.08,2
8/24/23 23:57,16.08,2
8/25/23 0:02,16.08,2
8/25/23 0:07,16.17,2
8/25/23 0:12,16.21,2
8/25/23 0:17,16.21,2
8/25/23 0:22,16.3,2
8/25/23 0:27,16.34,2
8/25/23 0:32,16.34,2
8/25/23 0:37,16.39,2
8/25/23 0:42,16.47,2
8/25/23 0:47,16.47,2
8/25/23 0:52,16.47,2
8/25/23 0:57,16.47,2
8/25/23 1:02,16.47,2
8/25/23 1:07,16.47,2
8/25/23 1:12,16.47,2
8/25/23 1:17,16.51,2
8/25/23 1:22,16.51,2
8/25/23 1:27,16.56,2
8/25/23 1:32,16.6,2
8/25/23 1:37,16.56,2
8/25/23 1:42,16.64,2
8/25/23 1:47,16.6,2
8/25/23 1:52,16.6,2
8/25/23 1:57,16.69,2
8/25/23 2:02,16.69,2
8/25/23 2:07,16.64,2
8/25/23 2:12,16.64,2
8/25/23 2:17,16.64,2
8/25/23 2:22,16.64,2
8/25/23 2:27,16.64,2
8/25/23 2:32,16.69,2
8/25/23 2:37,16.64,2
8/25/23 2:42,16.64,2
8/25/23 2:47,16.69,2
8/25/23 2:52,16.69,2
8/25/23 2:57,16.69,2
8/25/23 3:02,16.69,2
8/25/23 3:07,16.73,2
8/25/23 3:12,16.69,2
8/25/23 3:17,16.73,2
8/25/23 3:22,16.73,2
8/25/23 3:27,16.77,2
8/25/23 3:32,16.81,2
8/25/23 3:37,16.77,2
8/25/23 3:42,16.77,2
8/25/23 3:47,16.81,2
8/25/23 3:52,16.86,2
8/25/23 3:57,16.9,2
8/25/23 4:02,16.9,2
8/25/23 4:07,16.94,2
8/25/23 4:12,16.94,2
8/25/23 4:17,16.99,2
8/25/23 4:22,17.03,2
8/25/23 4:27,16.99,2
8/25/23 4:32,16.99,2
8/25/23 4:37,17.07,2
8/25/23 4:42,17.07,2
8/25/23 4:47,17.07,2
8/25/23 4:52,17.07,2
8/25/23 4:57,17.11,2
8/25/23 5:02,17.11,2
8/25/23 5:07,17.16,2
8/25/23 5:12,17.16,2
8/25/23 5:17,17.16,2
8/25/23 5:22,17.2,2
8/25/23 5:27,17.2,2
8/25/23 5:32,17.2,2
8/25/23 5:37,17.29,2
8/25/23 5:42,17.24,2
8/25/23 5:47,17.29,2
8/25/23 5:52,17.29,2
8/25/23 5:57,17.29,2
8/25/23 6:02,17.33,2
8/25/23 6:07,17.37,2
8/25/23 6:12,17.37,2
8/25/23 6:17,17.37,2
8/25/23 6:22,17.46,2
8/25/23 6:27,17.5,2
8/25/23 6:32,17.5,2
8/25/23 6:37,17.54,2
8/25/23 6:42,17.59,2
8/25/23 6:47,17.63,2
8/25/23 6:52,17.59,2
8/25/23 6:57,17.59,2
8/25/23 7:02,17.67,2
8/25/23 7:07,17.67,2
8/25/23 7:12,17.67,2
8/25/23 7:17,17.76,2
8/25/23 7:22,17.8,2
8/25/23 7:27,17.84,2
8/25/23 7:32,17.93,2
8/25/23 7:37,18.14,2
8/25/23 7:42,18.19,2
8/25/23 7:47,18.19,2
8/25/23 7:52,18.19,2
8/25/23 7:57,18.23,2
8/25/23 8:02,18.27,2
8/25/23 8:07,18.19,2
8/25/23 8:12,18.19,2
8/25/23 8:17,18.19,2
8/25/23 8:22,18.19,2
8/25/23 8:27,18.14,2
8/25/23 8:32,18.23,2
8/25/23 8:37,18.23,2
8/25/23 8:42,18.27,2
8/25/23 8:47,18.27,2
8/25/23 8:52,18.32,2
8/25/23 8:57,18.36,2
8/25/23 9:02,18.44,2
8/25/23 9:07,18.4,2
8/25/23 9:12,18.44,2
8/25/23 9:17,18.44,2
8/25/23 9:22,18.44,2
8/25/23 9:27,18.53,2
8/25/23 9:32,18.62,2
8/25/23 9:37,18.7,2
8/25/23 9:42,18.74,2
8/25/23 9:47,18.74,2
8/25/23 9:52,18.74,2
8/25/23 9:57,18.79,2
8/25/23 10:02,18.79,2
8/25/23 10:07,18.83,2
8/25/23 10:12,18.92,2
8/25/23 10:17,19,2
8/25/23 10:22,19.09,2
8/25/23 10:27,19.13,2
8/25/23 10:32,19.22,2
8/25/23 10:37,19.26,2
8/25/23 10:42,19.26,2
8/25/23 10:47,19.26,2
8/25/23 10:52,19.17,2
8/25/23 10:57,19.17,2
8/25/23 11:02,19.17,2
8/25/23 11:07,19.26,2
8/25/23 11:12,19.47,2
8/25/23 11:17,19.56,2
8/25/23 11:22,19.65,2
8/25/23 11:27,19.77,2
8/25/23 11:32,19.9,2
8/25/23 11:37,20.2,2
8/25/23 11:42,20.59,2
8/25/23 11:47,20.8,2
8/25/23 11:52,20.8,2
8/25/23 11:57,20.76,2
8/25/23 12:02,20.59,2
8/25/23 12:07,20.5,2
8/25/23 12:12,20.37,2
8/25/23 12:17,20.42,2
8/25/23 12:22,20.55,2
8/25/23 12:27,20.68,2
8/25/23 12:32,20.85,2
8/25/23 12:37,20.93,2
8/25/23 12:42,21.19,2
8/25/23 12:47,21.32,2
8/25/23 12:52,21.36,2
8/25/23 12:57,21.36,2
8/25/23 13:02,21.49,2
8/25/23 13:07,21.7,2
8/25/23 13:12,21.96,2
8/25/23 13:17,22.26,2
8/25/23 13:22,22.65,2
8/25/23 13:27,22.99,2
8/25/23 13:32,23.16,2
8/25/23 13:37,23.21,2
8/25/23 13:42,23.16,2
8/25/23 13:47,23.08,2
8/25/23 13:52,22.82,2
8/25/23 13:57,22.82,2
8/25/23 14:02,22.73,2
8/25/23 14:07,22.86,2
8/25/23 14:12,23.03,2
8/25/23 14:17,23.03,2
8/25/23 14:22,23.12,2
8/25/23 14:27,23.29,2
8/25/23 14:32,23.34,2
8/25/23 14:37,23.12,2
8/25/23 14:42,22.95,2
8/25/23 14:47,22.99,2
8/25/23 14:52,22.95,2
8/25/23 14:57,22.86,2
8/25/23 15:02,22.78,2
8/25/23 15:07,22.82,2
8/25/23 15:12,22.82,2
8/25/23 15:17,22.78,2
8/25/23 15:22,22.86,2
8/25/23 15:27,22.82,2
8/25/23 15:32,22.86,2
8/25/23 15:37,22.91,2
8/25/23 15:42,23.08,2
8/25/23 15:47,23.25,2
8/25/23 15:52,23.46,2
8/25/23 15:57,23.59,2
8/25/23 16:02,23.59,2
8/25/23 16:07,23.51,2
8/25/23 16:12,23.46,2
8/25/23 16:17,23.38,2
8/25/23 16:22,23.25,2
8/25/23 16:27,23.16,2
8/25/23 16:32,23.25,2
8/25/23 16:37,23.25,2
8/25/23 16:42,23.16,2
8/25/23 16:47,22.95,2
8/25/23 16:52,22.86,2
8/25/23 16:57,22.82,2
8/25/23 17:02,22.78,2
8/25/23 17:07,22.69,2
8/25/23 17:12,22.65,2
8/25/23 17:17,22.48,2
8/25/23 17:22,22.39,2
8/25/23 17:27,22.22,2
8/25/23 17:32,22.01,2
8/25/23 17:37,21.75,2
8/25/23 17:42,21.49,2
8/25/23 17:47,21.36,2
8/25/23 17:52,21.23,2
8/25/23 17:57,21.06,2
8/25/23 18:02,20.93,2
8/25/23 18:07,20.76,2
8/25/23 18:12,20.68,2
8/25/23 18:17,20.59,2
8/25/23 18:22,20.55,2
8/25/23 18:27,20.46,2
8/25/23 18:32,20.42,2
8/25/23 18:37,20.33,2
8/25/23 18:42,20.29,2
8/25/23 18:47,20.29,2
8/25/23 18:52,20.2,2
8/25/23 18:57,20.2,2
8/25/23 19:02,20.29,2
8/25/23 19:07,20.29,2
8/25/23 19:12,20.25,2
8/25/23 19:17,20.07,2
8/25/23 19:22,19.95,2
8/25/23 19:27,19.86,2
8/25/23 19:32,19.73,2
8/25/23 19:37,19.56,2
8/25/23 19:42,19.47,2
8/25/23 19:47,19.39,2
8/25/23 19:52,19.3,2
8/25/23 19:57,19.26,2
8/25/23 20:02,19.26,2
8/25/23 20:07,19.17,2
8/25/23 20:12,19.17,2
8/25/23 20:17,19.13,2
8/25/23 20:22,19.13,2
8/25/23 20:27,19.09,2
8/25/23 20:32,19.05,2
8/25/23 20:37,19.05,2
8/25/23 20:42,19,2
8/25/23 20:47,19.05,2
8/25/23 20:52,19,2
8/25/23 20:57,18.96,2
8/25/23 21:02,18.96,2
8/25/23 21:07,18.96,2
8/25/23 21:12,18.87,2
8/25/23 21:17,18.92,2
8/25/23 21:22,18.83,2
8/25/23 21:27,18.79,2
8/25/23 21:32,18.74,2
8/25/23 21:37,18.7,2
8/25/23 21:42,18.7,2
8/25/23 21:47,18.66,2
8/25/23 21:52,18.66,2
8/25/23 21:57,18.66,2
8/25/23 22:02,18.66,2
8/25/23 22:07,18.66,2
8/25/23 22:12,18.62,2
8/25/23 22:17,18.66,2
8/25/23 22:22,18.62,2
8/25/23 22:27,18.57,2
8/25/23 22:32,18.62,2
8/25/23 22:37,18.62,2
8/25/23 22:42,18.62,2
8/25/23 22:47,18.62,2
8/25/23 22:52,18.62,2
8/25/23 22:57,18.62,2
8/25/23 23:02,18.62,2
8/25/23 23:07,18.57,2
8/25/23 23:12,18.57,2
8/25/23 23:17,18.57,2
8/25/23 23:22,18.53,2
8/25/23 23:27,18.49,2
8/25/23 23:32,18.49,2
8/25/23 23:37,18.44,2
8/25/23 23:42,18.49,2
8/25/23 23:47,18.44,2
8/25/23 23:52,18.4,2
8/25/23 23:57,18.36,2
8/26/23 0:02,18.32,2
8/26/23 0:07,18.32,2
8/26/23 0:12,18.23,2
8/26/23 0:17,18.19,2
8/26/23 0:22,18.1,2
8/26/23 0:27,18.06,2
8/26/23 0:32,18.02,2
8/26/23 0:37,17.89,2
8/26/23 0:42,17.8,2
8/26/23 0:47,17.8,2
8/26/23 0:52,17.8,2
8/26/23 0:57,17.84,2
8/26/23 1:02,17.89,2
8/26/23 1:07,17.93,2
8/26/23 1:12,17.97,2
8/26/23 1:17,17.97,2
8/26/23 1:22,18.06,2
8/26/23 1:27,18.06,2
8/26/23 1:32,18.1,2
8/26/23 1:37,18.1,2
8/26/23 1:42,18.06,2
8/26/23 1:47,18.06,2
8/26/23 1:52,18.06,2
8/26/23 1:57,17.97,2
8/26/23 2:02,17.97,2
8/26/23 2:07,17.89,2
8/26/23 2:12,17.84,2
8/26/23 2:17,17.67,2
8/26/23 2:22,17.63,2
8/26/23 2:27,17.54,2
8/26/23 2:32,17.5,2
8/26/23 2:37,17.5,2
8/26/23 2:42,17.46,2
8/26/23 2:47,17.41,2
8/26/23 2:52,17.41,2
8/26/23 2:57,17.46,2
8/26/23 3:02,17.5,2
8/26/23 3:07,17.5,2
8/26/23 3:12,17.5,2
8/26/23 3:17,17.46,2
8/26/23 3:22,17.46,2
8/26/23 3:27,17.5,2
8/26/23 3:32,17.46,2
8/26/23 3:37,17.54,2
8/26/23 3:42,17.5,2
8/26/23 3:47,17.5,2
8/26/23 3:52,17.54,2
8/26/23 3:57,17.54,2
8/26/23 4:02,17.54,2
8/26/23 4:07,17.5,2
8/26/23 4:12,17.5,2
8/26/23 4:17,17.5,2
8/26/23 4:22,17.5,2
8/26/23 4:27,17.5,2
8/26/23 4:32,17.5,2
8/26/23 4:37,17.54,2
8/26/23 4:42,17.5,2
8/26/23 4:47,17.54,2
8/26/23 4:52,17.54,2
8/26/23 4:57,17.54,2
8/26/23 5:02,17.54,2
8/26/23 5:07,17.59,2
8/26/23 5:12,17.54,2
8/26/23 5:17,17.5,2
8/26/23 5:22,17.54,2
8/26/23 5:27,17.5,2
8/26/23 5:32,17.5,2
8/26/23 5:37,17.59,2
8/26/23 5:42,17.63,2
8/26/23 5:47,17.63,2
8/26/23 5:52,17.67,2
8/26/23 5:57,17.67,2
8/26/23 6:02,17.59,2
8/26/23 6:07,17.59,2
8/26/23 6:12,17.63,2
8/26/23 6:17,17.67,2
8/26/23 6:22,17.63,2
8/26/23 6:27,17.67,2
8/26/23 6:32,17.63,2
8/26/23 6:37,17.63,2
8/26/23 6:42,17.67,2
8/26/23 6:47,17.72,2
8/26/23 6:52,17.67,2
8/26/23 6:57,17.72,2
8/26/23 7:02,17.67,2
8/26/23 7:07,17.72,2
8/26/23 7:12,17.72,2
8/26/23 7:17,17.72,2
8/26/23 7:22,17.8,2
8/26/23 7:27,17.93,2
8/26/23 7:32,18.1,2
8/26/23 7:37,18.27,2
8/26/23 7:42,18.36,2
8/26/23 7:47,18.4,2
8/26/23 7:52,18.87,2
8/26/23 7:57,20.07,2
8/26/23 8:02,20.72,2
8/26/23 8:07,20.37,2
8/26/23 8:12,19.9,2
8/26/23 8:17,19.39,2
8/26/23 8:22,19.05,2
8/26/23 8:27,18.92,2
8/26/23 8:32,18.79,2
8/26/23 8:37,18.74,2
8/26/23 8:42,18.96,2
8/26/23 8:47,19.05,2
8/26/23 8:52,19.17,2
8/26/23 8:57,19.26,2
8/26/23 9:02,19.39,2
8/26/23 9:07,20.16,2
8/26/23 9:12,21.58,2
8/26/23 9:17,22.09,2
8/26/23 9:22,22.91,2
8/26/23 9:27,23.46,2
8/26/23 9:32,23.64,2
8/26/23 9:37,23.72,2
8/26/23 9:42,23.12,2
8/26/23 9:47,22.69,2
8/26/23 9:52,23.12,2
8/26/23 9:57,23.98,2
8/26/23 10:02,23.68,2
8/26/23 10:07,23.59,2
8/26/23 10:12,23.34,2
8/26/23 10:17,23.08,2
8/26/23 10:22,22.99,2
8/26/23 10:27,22.95,2
8/26/23 10:32,22.43,2
8/26/23 10:37,22.26,2
8/26/23 10:42,21.83,2
8/26/23 10:47,22.09,2
8/26/23 10:52,22.65,2
8/26/23 10:57,22.91,2
8/26/23 11:02,23.03,2
8/26/23 11:07,22.91,2
8/26/23 11:12,22.99,2
8/26/23 11:17,22.73,2
8/26/23 11:22,22.48,2
8/26/23 11:27,22.39,2
8/26/23 11:32,22.52,2
8/26/23 11:37,23.08,2
8/26/23 11:42,23.21,2
8/26/23 11:47,23.51,2
8/26/23 11:52,23.81,2
8/26/23 11:57,24.28,2
8/26/23 12:02,24.45,2
8/26/23 12:07,24.32,2
8/26/23 12:12,24.15,2
8/26/23 12:17,23.85,2
8/26/23 12:22,23.55,2
